customer_id,full_name,dob,occupation,kyc_monthly_income,account_open_date,last_txn_date_before_window,kyc_status,pep_flag,adverse_media_flag,current_address,current_city,current_state,nationality,mobile_number,num_linked_accounts,sar_flag
CUST-11419,Andre Garcia,1990-11-02,retired,118276,2021-05-12,2024-09-08,1,1,1,"13238 Orr Walk
Thompsonborough, DC 40006",Victoriaberg,Louisiana,IN,+91-9XXXXXX997,1,0
CUST-11420,Jesse Franklin,1987-11-10,self_employed,121961,2024-08-23,2025-09-25,1,0,1,"174 Hernandez Spurs
Knightland, AR 85871",Gonzalezview,Mississippi,NG,+91-9XXXXXX325,2,0
CUST-11421,Alicia Walters,1985-03-27,self_employed,140325,2024-07-03,2024-03-20,1,0,0,"PSC 9049, Box 5801
APO AA 38228",New Angela,Connecticut,IN,+91-9XXXXXX692,3,0
CUST-11422,Tara Cisneros,1985-11-09,self_employed,133531,2023-06-23,2025-08-17,1,1,0,"Unit 0797 Box 8472
DPO AP 71456",Port Karen,Maryland,SG,+91-9XXXXXX931,2,0
CUST-11423,Brandon Lee,1979-05-14,student,80483,2022-04-19,2025-06-09,1,1,1,"9869 Weeks Prairie
Theresahaven, NV 38450",South Rebeccaland,Wisconsin,AE,+91-9XXXXXX616,5,0
CUST-11424,Anne Powell,1994-10-01,self_employed,45913,2022-06-23,2026-02-23,0,1,1,"551 Rodriguez Lodge Suite 506
Stephensstad, MH 88711",Lindseyburgh,Hawaii,PK,+91-9XXXXXX733,4,0
CUST-11425,Tom Townsend,1984-12-08,salaried,77850,2023-12-24,2024-02-10,1,0,1,"7760 Heather Spurs Suite 322
Mcguireview, IN 36164",Amberport,Maine,NG,+91-9XXXXXX830,5,0
CUST-11426,Thomas Ramos,1988-02-22,self_employed,30567,2023-06-07,2025-07-13,2,0,1,"USNS Dillon
FPO AP 13367",Kevinburgh,Delaware,IN,+91-9XXXXXX643,5,0
CUST-11427,Jodi Williams,1957-03-02,student,135837,2021-12-15,2024-05-25,1,1,0,"94969 Nichols Branch
Lake Tina, SD 70418",North Calebport,Idaho,PK,+91-9XXXXXX989,5,1
CUST-11428,Ronald Melton,1991-08-17,student,143944,2024-12-25,2023-12-07,3,1,1,"2697 Ramirez Isle Suite 792
East Kelsey, RI 89763",Murraymouth,Ohio,IN,+91-9XXXXXX675,5,0
CUST-11429,Gabrielle Rivas,1975-03-12,salaried,72081,2024-01-05,2024-03-12,1,0,1,"093 Cummings Key
Johnsonburgh, NH 25634",Hillton,Nevada,IN,+91-9XXXXXX754,2,0
CUST-11430,Brandon Baker,1979-12-12,salaried,150469,2022-05-30,2023-06-16,2,1,1,"19096 Rodney Coves Apt. 788
New James, FL 38677",Port Jerry,Maine,IN,+91-9XXXXXX102,1,0
CUST-11431,David Estrada,1983-09-18,retired,153772,2023-05-17,2023-05-29,1,0,1,"297 Michelle Burgs Suite 051
North Michellefort, FL 47791",West Luis,Virginia,US,+91-9XXXXXX954,4,0
CUST-11432,Lori Lee MD,1976-05-16,self_employed,64701,2024-12-30,2025-11-03,1,1,0,"29659 Hunt Ridge
New John, CO 18633",Sarahfort,Colorado,AE,+91-9XXXXXX621,3,0
CUST-11433,Mrs. Diana Padilla PhD,1992-03-21,unemployed,48939,2023-09-07,2025-03-14,1,1,1,"9043 Michael Shore Suite 095
East Jamesberg, NV 03813",Ortizborough,Indiana,AE,+91-9XXXXXX805,2,0
CUST-11434,Miss Katie Hinton,2000-09-10,salaried,177115,2023-12-06,2025-07-02,2,1,0,"0514 Green Circles Apt. 805
West Stevenbury, MD 27163",West Danny,North Dakota,IN,+91-9XXXXXX799,3,0
CUST-11435,Danielle Walker,2008-02-23,student,95641,2024-07-25,2023-06-19,1,0,1,"2533 Kelly Spring Suite 633
Diazchester, PW 43629",Lake Rogerfurt,Maryland,IN,+91-9XXXXXX586,1,0
CUST-11436,Ms. Tina Manning,1987-01-07,business,157109,2023-01-14,2025-01-24,1,0,1,"5165 Tanner Vista
North Davidport, IN 51818",Lawsonport,Hawaii,AE,+91-9XXXXXX267,4,0
CUST-11437,Jamie Andrews,1955-08-16,retired,126434,2023-08-30,2025-12-13,1,0,0,"326 James Lake
Lake Sylvia, GA 85630",Hansenmouth,Colorado,IN,+91-9XXXXXX987,5,0
CUST-11438,Michael Johnson,1967-08-16,retired,178106,2023-05-05,2023-07-07,1,0,0,"209 Lloyd Vista Apt. 585
Jacobsborough, FL 51509",Marybury,Kansas,GB,+91-9XXXXXX149,5,0
CUST-11439,Stephanie Jones,1968-07-09,self_employed,70848,2023-05-11,2023-07-23,1,0,0,"Unit 6246 Box 0236
DPO AA 68189",New Brendan,Vermont,IN,+91-9XXXXXX853,4,0
CUST-11440,Jay White,1968-12-16,self_employed,20481,2021-11-21,2024-04-30,0,0,0,"46758 Karen Gardens
Strongport, VT 98107",South Antoniofort,Colorado,IN,+91-9XXXXXX953,2,0
CUST-11441,David Hernandez,2002-03-17,self_employed,185147,2023-07-19,2024-10-28,1,1,1,"5252 Amy Parkways Suite 218
East Alfred, VA 28004",Angelaberg,Kentucky,IN,+91-9XXXXXX310,1,0
CUST-11442,Andrea Valenzuela,1991-10-31,business,145344,2024-08-11,2025-12-28,2,1,0,"04977 Williams Valley
Carrollshire, NC 98690",Kington,Alaska,IN,+91-9XXXXXX159,3,0
CUST-11443,Cristina Allen,1981-02-21,self_employed,20840,2023-08-09,2026-01-19,1,1,0,"3367 Knight Walks
Laurashire, LA 68524",Amandafort,Louisiana,PK,+91-9XXXXXX425,5,0
CUST-11444,Kenneth Atkins,1965-12-22,unemployed,99360,2022-04-21,2025-04-11,1,0,1,"19023 Ricky Pine Apt. 707
New Nicoleburgh, MS 54329",Knoxville,Tennessee,IN,+91-9XXXXXX737,5,0
CUST-11445,Emily Potter,1973-07-04,business,43883,2023-08-11,2025-11-27,1,0,0,"9419 Melissa Wells
Ramostown, IA 92978",East Scottborough,Delaware,IN,+91-9XXXXXX431,1,0
CUST-11446,Eric Fisher,1958-05-02,student,54345,2024-07-29,2024-06-17,0,1,1,"808 Gabriella Passage
East Johnmouth, DE 50852",Hessberg,Montana,IN,+91-9XXXXXX691,2,0
CUST-11447,Jennifer Torres,1969-11-09,retired,158215,2021-07-01,2024-04-06,0,1,1,"062 Roberts Avenue
New Allisonborough, NE 21111",Hesstown,Mississippi,HK,+91-9XXXXXX523,5,0
CUST-11448,Lisa Hall,1980-07-15,salaried,196393,2022-10-03,2024-06-30,0,1,0,"Unit 8548 Box 2381
DPO AE 17411",East Thomastown,Maine,PK,+91-9XXXXXX566,1,0
CUST-11449,Andrea Smith,1994-03-25,salaried,31292,2021-11-09,2025-05-06,1,1,0,"427 Graves Rest
Fieldsbury, MN 44546",Sullivanville,Texas,IN,+91-9XXXXXX836,5,0
CUST-11450,Kaitlyn Hale,1974-12-14,business,165227,2024-06-08,2025-12-05,1,1,1,"934 Duncan Squares
New Benjaminhaven, WV 89358",Lake Richard,North Carolina,IN,+91-9XXXXXX719,3,1
CUST-11451,Adrian Thompson,1995-11-07,business,16259,2024-10-07,2025-05-06,1,0,1,"37161 Felicia Loop Suite 755
Jacksonmouth, NV 99678",Lake Emily,Arizona,IN,+91-9XXXXXX827,1,0
CUST-11452,Michelle Cooper,1984-05-12,retired,124370,2025-02-14,2024-12-02,2,1,0,"17948 Young Meadows
North April, MP 13924",Velasquezchester,Ohio,PK,+91-9XXXXXX665,1,0
CUST-11453,Rita Barker,1997-11-28,student,107979,2021-09-26,2023-05-04,2,1,1,"935 Michael Stream
Clarkmouth, VI 69516",Rodriguezview,Missouri,SG,+91-9XXXXXX279,3,1
CUST-11454,David Dennis,1995-10-14,student,181796,2022-08-09,2023-12-31,2,1,0,"611 Theresa Course
Howellhaven, VI 89994",South Jon,Washington,IN,+91-9XXXXXX950,2,0
CUST-11455,Jeffrey Martin,1956-08-01,self_employed,53004,2023-09-27,2025-05-25,1,0,1,"81587 Daniel Green
Willisbury, ME 15661",Port Andreatown,New Hampshire,IN,+91-9XXXXXX959,4,0
CUST-11456,Taylor Henry,1981-01-31,salaried,110277,2023-07-09,2024-06-06,1,0,0,"64499 John Alley Apt. 710
Port Juanburgh, VT 48265",Port Rachel,Wyoming,PK,+91-9XXXXXX156,2,0
CUST-11457,Allison Bird,1983-06-16,salaried,18132,2024-07-17,2024-10-22,1,0,0,"634 Trujillo Parks Apt. 097
South Richard, VI 48312",Woodtown,Hawaii,IN,+91-9XXXXXX730,5,0
CUST-11458,Stephanie Lopez,2003-09-30,unemployed,47917,2023-03-18,2023-09-28,0,0,0,"466 Debra Terrace
West Andrewberg, MS 54577",Lake Joseph,Nebraska,IN,+91-9XXXXXX829,4,0
CUST-11459,Ryan Smith,1959-06-27,student,174704,2024-05-05,2023-07-25,1,1,0,"255 David Viaduct Suite 702
Kevinberg, MN 66149",East Rebeccaport,Wisconsin,AE,+91-9XXXXXX961,5,0
CUST-11460,Lori Church,1987-10-02,salaried,102279,2025-01-31,2023-06-26,2,1,0,"224 Jeremy Rapid
Alyssaburgh, MP 35389",Port Jorgeshire,Idaho,PK,+91-9XXXXXX167,1,0
CUST-11461,Charles Fisher,1975-10-21,salaried,70950,2024-02-16,2026-02-05,1,1,1,"589 Dana Terrace Apt. 097
Angelaland, VT 13897",Stokestown,North Dakota,PK,+91-9XXXXXX514,2,0
CUST-11462,Michael Stevenson,1985-11-21,salaried,56882,2024-01-10,2025-09-12,3,0,0,"74990 Raymond Stream
Port Davidmouth, MS 67294",North Lisa,Washington,IN,+91-9XXXXXX874,2,0
CUST-11463,Joseph Hernandez,1997-12-24,self_employed,119096,2021-12-17,2024-07-29,1,0,0,"151 Ashley Green Suite 538
East Melissaview, PW 87654",South Michelle,Wisconsin,GB,+91-9XXXXXX240,4,1
CUST-11464,Natasha Underwood,1983-05-07,retired,168228,2023-05-13,2025-10-29,0,1,1,"37767 Stevens Circles Suite 876
Erinchester, MH 41319",Barnesshire,Nevada,NG,+91-9XXXXXX331,4,1
CUST-11465,Erin Murray,1997-06-28,salaried,109581,2022-10-09,2024-10-05,1,0,1,"9733 Claudia Viaduct Suite 450
New Caseyfurt, NH 70249",Port Kayla,Hawaii,NG,+91-9XXXXXX365,1,0
CUST-11466,Veronica Miller,1958-11-03,student,142747,2024-08-10,2024-03-15,0,0,0,"35872 Gabrielle Island
Jessicashire, NE 40303",South Johnshire,California,IN,+91-9XXXXXX561,2,0
CUST-11467,Brendan Martin,2003-06-20,salaried,24330,2022-06-14,2025-04-12,1,0,0,"9695 Derrick Key Suite 476
North Stanleyview, AK 23337",Thomasberg,New Mexico,NG,+91-9XXXXXX406,4,0
CUST-11468,Jill Davies,1993-08-17,business,60725,2024-10-06,2024-08-13,0,1,1,"092 William Locks Suite 600
North Danielhaven, IN 48350",Michaelland,Montana,GB,+91-9XXXXXX442,1,0
CUST-11469,Lisa Rodriguez,1988-10-14,unemployed,144660,2022-12-04,2025-02-07,3,1,1,"3639 Petersen Land Suite 607
Port Jonport, CO 98874",West Elizabethport,New Hampshire,GB,+91-9XXXXXX551,1,0
CUST-11470,Jeffrey Richmond,1966-03-25,student,29482,2024-03-24,2025-05-07,1,1,0,"096 Hoffman Villages Suite 614
North Samantha, FM 79525",Lake Alexandriamouth,South Carolina,IN,+91-9XXXXXX410,5,0
CUST-11471,Lydia Anderson,2002-11-30,salaried,138371,2023-07-01,2023-12-10,1,0,1,"948 Tyler Centers Suite 644
Hayesshire, MS 03622",Brettville,Rhode Island,AE,+91-9XXXXXX277,5,0
CUST-11472,James Sampson,1956-05-08,salaried,188112,2023-10-31,2025-12-11,1,0,1,"4883 Holly Cliffs Suite 057
Brownburgh, MA 64683",South Randyshire,Indiana,IN,+91-9XXXXXX433,1,0
CUST-11473,Natalie Smith,1961-07-26,salaried,149354,2025-02-06,2024-09-16,1,0,1,"6728 Coleman Wall
Taylorfurt, IL 60077",Fieldston,Iowa,HK,+91-9XXXXXX447,5,0
CUST-11474,Victoria Santiago,1988-10-04,student,102227,2024-01-15,2025-06-21,2,1,0,"20667 Anderson Freeway Suite 879
Port Amyport, ID 02126",Reynoldsport,Montana,IN,+91-9XXXXXX733,5,0
CUST-11475,James Daniels,1987-04-20,self_employed,20441,2021-09-08,2025-01-06,1,0,1,"2740 Alexander Crossing Suite 319
West Heatherside, WY 74825",New Allisonview,New York,IN,+91-9XXXXXX856,1,0
CUST-11476,Michael Cook,1967-09-03,salaried,149348,2024-02-03,2025-11-06,3,0,0,"83216 Griffin Summit Suite 306
East Shannon, DE 37772",Woodsmouth,Oklahoma,AE,+91-9XXXXXX893,4,0
CUST-11477,Hector Phelps,1957-03-04,retired,53335,2024-05-22,2024-08-14,1,1,1,"377 Daniel Meadow Apt. 417
Brookestad, IN 45097",Ericafurt,New Hampshire,IN,+91-9XXXXXX856,3,0
CUST-11478,Michael Duran,1996-02-22,self_employed,78867,2023-03-06,2025-02-04,1,1,0,"8823 Jessica Road
Thompsonland, AK 76267",New Carrie,Iowa,IN,+91-9XXXXXX277,5,0
CUST-11479,David Ward,2002-01-19,salaried,78546,2023-03-12,2023-08-15,1,0,0,"7468 Maria Islands
Solomonfurt, PW 21001",Morganport,Indiana,PK,+91-9XXXXXX523,4,0
CUST-11480,Madison Mcgrath,1968-03-01,business,146054,2024-09-28,2024-08-19,3,1,0,"PSC 3562, Box 6761
APO AA 56669",Johnsonbury,Rhode Island,PK,+91-9XXXXXX643,5,0
CUST-11481,Amy Sparks,1992-09-17,salaried,92966,2021-11-15,2026-03-06,3,0,1,"40080 Alicia Courts
Staceystad, MT 04955",Moranchester,South Carolina,IN,+91-9XXXXXX884,1,0
CUST-11482,Robert Cochran,1999-07-24,student,46437,2023-03-25,2026-01-05,1,1,0,"46315 Johnson Vista Suite 245
Garrettstad, NM 29666",Tabithaton,Tennessee,IN,+91-9XXXXXX988,1,0
CUST-11483,William Ray,2001-08-07,unemployed,95620,2025-02-09,2024-08-26,1,0,0,"493 Richard Springs Suite 745
Mooreberg, CO 01377",Marychester,Vermont,IN,+91-9XXXXXX862,3,0
CUST-11484,Antonio Washington,1993-09-30,student,150058,2022-04-02,2023-08-12,3,0,1,"909 Gross Islands
West Sarah, RI 02959",Dunnfort,Florida,IN,+91-9XXXXXX107,2,0
CUST-11485,Julia Fisher,1992-06-27,retired,140117,2024-09-25,2025-05-30,1,0,0,"744 Scott Isle
East Samuel, MO 67635",Port Justinport,Nebraska,HK,+91-9XXXXXX871,2,1
CUST-11486,Brianna Bailey,1996-03-26,salaried,184951,2025-01-01,2025-06-30,1,0,1,"21738 Phillips Road Apt. 992
South Stephanie, SD 23799",Danielmouth,Alabama,IN,+91-9XXXXXX750,2,1
CUST-11487,Alice Berry,1988-03-26,salaried,42343,2023-05-23,2024-02-12,0,1,0,"88032 Morgan Dale
Alexanderfort, NM 39812",North Zachary,Alaska,IN,+91-9XXXXXX744,3,0
CUST-11488,Lisa Mata,1961-02-05,unemployed,77479,2022-10-03,2024-02-22,1,0,0,"830 George Route
Andersonville, MT 35610",South Davidburgh,Arkansas,IN,+91-9XXXXXX571,5,0
CUST-11489,Dr. Shannon Gallagher Jr.,1959-04-28,retired,36811,2021-04-13,2025-03-19,1,0,1,"817 Benjamin Trafficway
Wademouth, VI 20459",Lake Kristin,Hawaii,GB,+91-9XXXXXX391,3,0
CUST-11490,Brady Barrett,1992-04-06,business,96867,2023-11-04,2025-04-15,1,0,0,"16350 Kayla Village Suite 802
Port Lauren, GU 81569",Lake Natalietown,Utah,AE,+91-9XXXXXX918,1,0
CUST-11491,Ricardo Hurst,1966-12-30,salaried,46240,2023-06-04,2024-11-06,1,0,0,"2672 Antonio Junction Suite 138
South William, NV 12315",Marissaville,New Mexico,IN,+91-9XXXXXX608,4,0
CUST-11492,Shelby Johnson,1973-12-21,business,74510,2022-03-03,2024-05-10,0,1,1,"6199 Bennett Fort Apt. 282
Davidville, VT 68929",Port Amberview,Tennessee,IN,+91-9XXXXXX756,4,0
CUST-11493,Charlene Sanders,1999-02-01,student,56056,2022-07-18,2026-01-14,1,0,0,"Unit 8515 Box 3364
DPO AP 79802",South Douglas,New Mexico,PK,+91-9XXXXXX467,4,0
CUST-11494,Jacqueline White,1999-11-04,business,43102,2022-01-18,2026-02-18,1,1,1,"8603 Hurley Crossroad
Lake Elizabethmouth, DE 33732",Floresmouth,New York,HK,+91-9XXXXXX932,4,0
CUST-11495,Victoria Harris,1978-05-11,student,103446,2024-01-30,2023-05-02,1,1,1,"45708 Steven Shores
Lake Michellefurt, ND 94493",West Deborahborough,Texas,IN,+91-9XXXXXX222,4,1
CUST-11496,David Vasquez,1995-07-27,salaried,143340,2023-12-01,2023-12-19,1,1,1,"4632 Simmons Dam Apt. 707
New Kelly, CO 30597",New Danielleland,Florida,IN,+91-9XXXXXX821,2,1
CUST-11497,Barbara Peterson,1981-05-13,salaried,86512,2024-06-02,2025-01-14,1,1,0,"79568 Romero Views Suite 457
Parkerfurt, MP 16277",Steelestad,Nebraska,US,+91-9XXXXXX317,3,0
CUST-11498,Matthew Smith,1977-12-28,salaried,147591,2022-02-15,2023-07-26,2,0,0,"68014 Joseph Ramp Apt. 405
Crawfordstad, LA 68623",Gomezton,Connecticut,SG,+91-9XXXXXX277,5,0
CUST-11499,Karen Green,1999-10-07,salaried,46609,2023-04-10,2024-08-19,1,0,1,"Unit 9599 Box 3681
DPO AP 95562",North Brianhaven,Utah,IN,+91-9XXXXXX384,1,0
CUST-11500,Emily Berger,2007-09-28,student,81099,2023-06-08,2026-03-09,1,0,0,"934 Cisneros Way Suite 011
Sellersmouth, ND 86624",Rosestad,Washington,IN,+91-9XXXXXX527,3,1
CUST-11501,Christopher Lambert,1961-05-27,business,191055,2024-07-17,2024-05-16,1,0,1,"7404 Jones Canyon
West Debra, SC 18732",East Marvin,Nebraska,IN,+91-9XXXXXX568,4,0
CUST-11502,Jared Weeks,1962-05-15,salaried,41180,2022-11-16,2025-07-06,1,0,1,"78562 Garcia Run
Yorkborough, MI 23690",Chadview,North Carolina,IN,+91-9XXXXXX815,2,0
CUST-11503,Lisa Berry,2000-11-03,student,161391,2024-10-24,2024-12-15,0,1,0,"0271 Robert Circle
West Derrick, CA 27690",New David,Wisconsin,NG,+91-9XXXXXX579,4,1
CUST-11504,Ronald Martin,1969-05-31,unemployed,131650,2021-07-23,2026-02-15,1,0,1,"728 Vanessa Islands Suite 548
Oconnormouth, OK 33846",Emilymouth,Wisconsin,IN,+91-9XXXXXX774,1,0
CUST-11505,Angela West,2007-05-06,salaried,177095,2024-07-09,2024-06-10,0,1,1,"3452 Collier Trace Suite 157
Garciamouth, GU 45327",Michaelmouth,Colorado,PK,+91-9XXXXXX811,3,0
CUST-11506,Mr. Benjamin Butler DVM,1969-02-13,self_employed,89935,2023-01-14,2023-08-13,1,0,0,"012 Shaw Tunnel
New Melissatown, IA 38257",East Dana,Hawaii,IN,+91-9XXXXXX235,3,0
CUST-11507,Adam Johnson,1977-12-09,student,119926,2021-12-28,2024-08-02,1,0,0,"573 Brown Well
Alexanderfurt, CT 30227",Lake Christinefurt,Rhode Island,IN,+91-9XXXXXX924,3,1
CUST-11508,Amy Clark,1977-04-25,salaried,85228,2024-08-21,2025-02-26,1,0,0,"79531 Turner Ports
New Amy, NY 79332",East Warrenberg,New York,IN,+91-9XXXXXX437,4,0
CUST-11509,Carl Meza,1962-07-13,self_employed,65514,2021-09-05,2026-02-28,1,0,1,"516 Martin Circle
Port Daniel, SD 62689",New Carolyn,Montana,IN,+91-9XXXXXX137,5,0
CUST-11510,Julie Kennedy,1970-08-11,salaried,191001,2022-06-14,2024-09-29,1,0,0,"USNS Barrett
FPO AA 73300",Lake Robert,Arkansas,US,+91-9XXXXXX671,3,1
CUST-11511,James Collins,1957-01-10,unemployed,184109,2022-09-20,2024-11-29,0,1,1,"9989 Steven Plain Suite 298
Lake Christopher, ID 07737",Lake Christine,Pennsylvania,PK,+91-9XXXXXX650,2,0
CUST-11512,Erica Coleman,1997-10-18,business,43363,2022-09-06,2026-02-11,0,1,0,"0255 Cole Motorway Apt. 443
West Ryan, OH 42626",West Jamesfort,Kansas,US,+91-9XXXXXX236,1,0
CUST-11513,Sheila Miller,1986-11-28,business,93694,2022-06-06,2024-02-26,1,0,1,"792 Edward Highway Suite 904
Lake Briannaton, DE 52331",Stantonland,Wisconsin,IN,+91-9XXXXXX911,3,0
CUST-11514,Rachel Meyers,1983-05-06,salaried,93120,2021-09-20,2023-07-02,1,0,0,"38262 Welch Gateway
Dianaville, MI 12109",West Joseph,Florida,HK,+91-9XXXXXX220,2,1
CUST-11515,Angela Pugh,1984-03-31,student,63485,2024-12-29,2025-04-20,1,1,1,"42960 Arnold Wall
West Matthew, TX 85138",Port Dontown,Indiana,AE,+91-9XXXXXX288,4,0
CUST-11516,Mrs. Melissa Brewer,1993-01-17,self_employed,31725,2023-03-14,2024-03-31,0,0,1,"670 Christensen Freeway
South Joshuaton, PA 19748",Lake Stephanieville,New Jersey,IN,+91-9XXXXXX508,1,0
CUST-11517,Kayla Evans,1999-10-14,student,88758,2021-04-17,2025-04-04,1,1,0,"5869 Rivera Crossing
Donovanton, ID 80103",Grantburgh,North Carolina,IN,+91-9XXXXXX491,4,0
CUST-11518,Martin James,1987-08-18,business,39235,2022-12-22,2023-10-06,1,1,0,"7265 Frye Light Apt. 202
New Dennis, FM 91203",Stewartport,South Carolina,IN,+91-9XXXXXX784,1,0
CUST-11519,Sandy Woods,2002-06-30,salaried,126269,2023-01-10,2023-11-28,0,1,1,"8484 Andrew Hollow
Lake Christie, ME 24388",Lake Jenniferport,Delaware,IN,+91-9XXXXXX459,3,0
CUST-11520,Troy Young,1956-07-14,business,159416,2024-11-04,2025-07-17,1,0,1,"859 Dalton Plain Suite 666
Lake Christina, NY 02276",West Douglasstad,Massachusetts,PK,+91-9XXXXXX965,3,0
CUST-11521,Benjamin Wang,1961-12-26,salaried,38068,2023-06-04,2023-09-20,1,0,1,"1636 Haney Via Apt. 800
Sonyafort, NE 83187",Port Michaelton,Indiana,IN,+91-9XXXXXX141,4,0
CUST-11522,Shawn Elliott,1998-04-04,salaried,152327,2023-11-04,2023-07-16,1,1,0,"4053 Wong Isle
North Markhaven, SD 08800",North Andrewton,Utah,PK,+91-9XXXXXX187,2,0
CUST-11523,Shawna Schmitt,1960-06-30,salaried,144446,2022-01-04,2025-02-26,1,0,1,"55673 Anderson Pine
North Megan, FM 57706",Deborahberg,North Dakota,IN,+91-9XXXXXX308,2,0
CUST-11524,Nathan Finley,2002-05-13,student,24781,2022-06-25,2025-08-30,1,0,0,"72805 Harris Groves
Lake Ruthborough, WV 23312",Lake Sarahview,Kansas,IN,+91-9XXXXXX426,1,1
CUST-11525,Julie Sanchez,1973-10-30,business,105113,2025-01-26,2025-06-05,0,0,0,"146 Laura Radial
North Allison, NV 74793",West Johnmouth,Wisconsin,GB,+91-9XXXXXX319,3,0
CUST-11526,Brandon Miranda,2006-11-09,business,189843,2024-05-12,2023-12-16,2,1,1,"5581 Tommy Lakes
Port Vincent, CO 61834",Duncanton,New Mexico,NG,+91-9XXXXXX353,2,0
CUST-11527,Laura Watkins,2007-05-12,business,187249,2022-11-25,2024-04-13,2,1,0,"06764 Williams Mountains
Thompsonhaven, OR 06669",Bellshire,New Hampshire,US,+91-9XXXXXX680,3,0
CUST-11528,Bill Holt,1990-01-30,business,167929,2022-10-02,2023-06-11,1,1,1,"978 Brian Forks
Joannaton, ID 10863",Kevinchester,Alabama,IN,+91-9XXXXXX299,1,1
CUST-11529,Anthony Bright,1962-01-01,salaried,166303,2023-06-24,2023-10-29,0,0,1,"PSC 0408, Box 1511
APO AE 96017",Lake Davidside,Kansas,PK,+91-9XXXXXX230,4,0
CUST-11530,Jonathan Coleman,1973-02-04,self_employed,169726,2023-04-25,2023-07-17,1,0,0,"83827 Bryan Inlet Apt. 613
Carrstad, MN 63040",West Kimberlyfort,Idaho,IN,+91-9XXXXXX457,5,0
CUST-11531,Tina Burton,1955-08-04,self_employed,99921,2023-08-02,2025-01-31,2,1,1,"32732 Garza Plaza Suite 376
Johnborough, AK 72496",Curtisbury,Louisiana,GB,+91-9XXXXXX241,4,0
CUST-11532,Tiffany Hernandez,1989-07-07,salaried,39651,2023-03-11,2025-11-13,1,1,0,"202 Jackson Avenue Apt. 264
South Donaldstad, WV 56570",New Randallland,Idaho,IN,+91-9XXXXXX957,3,0
CUST-11533,Dustin Casey,2000-03-02,salaried,185559,2021-07-15,2024-01-03,1,1,0,"641 Antonio Island Suite 890
Millertown, CA 47561",West Francis,Missouri,AE,+91-9XXXXXX347,1,0
CUST-11534,Ryan Warner,1967-04-26,student,77257,2023-08-21,2023-08-06,1,1,1,"8731 Timothy Turnpike
Janetburgh, VI 72194",Tammyburgh,Washington,IN,+91-9XXXXXX957,5,0
CUST-11535,Roberto Robinson,1984-11-06,business,176049,2025-03-19,2024-04-02,0,1,0,"41454 Galvan Square
Millermouth, ND 43587",East Brian,Kansas,NG,+91-9XXXXXX348,5,0
CUST-11536,Timothy Dunn,1991-09-04,salaried,143257,2021-11-18,2024-10-31,1,0,0,"4531 Melissa Light Apt. 417
New James, NJ 05988",Alvaradoview,Arizona,IN,+91-9XXXXXX836,5,0
CUST-11537,Phillip Miller,1991-07-23,salaried,118202,2022-01-26,2025-09-21,1,1,1,"156 King Station
East Thomasmouth, IN 77949",Alexstad,New Jersey,SG,+91-9XXXXXX743,3,0
CUST-11538,Linda Lopez,1978-10-12,salaried,142153,2022-12-27,2026-01-03,1,1,0,"33501 Joshua Loop Suite 631
North Brianstad, CO 32961",Gonzalezport,West Virginia,IN,+91-9XXXXXX535,3,0
CUST-11539,Abigail Allen,1973-03-15,self_employed,109918,2023-08-20,2023-04-16,1,0,1,"21323 Salinas Mountain
Port Valerie, MT 15987",Lake Ricky,Wyoming,PK,+91-9XXXXXX894,5,0
CUST-11540,Eric Foster,1980-09-04,student,66593,2021-06-02,2024-07-16,1,1,0,"27280 Brittany Summit
Lake Kyle, NV 05332",New Anita,New Jersey,IN,+91-9XXXXXX391,1,0
CUST-11541,Francisco Duncan,1979-04-09,self_employed,192141,2022-10-11,2023-08-26,0,1,1,"916 Gail Wall
Savannahton, MT 09034",South Paul,Rhode Island,IN,+91-9XXXXXX976,3,0
CUST-11542,Michelle Thompson,1973-05-28,salaried,133317,2021-04-19,2023-11-16,0,0,1,"511 Hunt Club Apt. 949
Williambury, MI 04119",Debraton,Colorado,IN,+91-9XXXXXX321,2,0
CUST-11543,Jody Lynch,1960-07-02,retired,171896,2023-01-23,2024-09-26,1,1,1,"USNV Reed
FPO AP 57407",Garyton,Delaware,IN,+91-9XXXXXX238,3,0
CUST-11544,Erica Brown,2002-02-12,salaried,12501,2023-10-27,2026-02-28,1,1,0,"868 Morris Meadow
West Maurice, MH 75689",Kristenshire,Nevada,IN,+91-9XXXXXX589,3,0
CUST-11545,Shelley Mitchell,2000-05-01,salaried,96243,2025-01-28,2024-08-19,0,0,1,"346 Gary Bypass Apt. 679
Joneshaven, AL 11099",Port Theodoreborough,Nebraska,AE,+91-9XXXXXX918,1,0
CUST-11546,Kayla Freeman,1976-06-01,student,33576,2023-11-26,2023-10-06,2,1,1,"198 Victoria Radial Apt. 843
South Daniellestad, NH 46698",Melissafort,Alabama,IN,+91-9XXXXXX198,5,0
CUST-11547,Susan Fisher,1962-08-08,student,189600,2024-02-04,2025-05-03,1,1,0,"1456 Richards Mount
Lake Katherine, PR 80021",Johnhaven,South Carolina,IN,+91-9XXXXXX197,1,0
CUST-11548,Ashley Carr,1989-03-16,self_employed,22945,2022-05-27,2024-12-21,1,0,0,"82711 Dustin Haven Apt. 120
Doyleshire, PR 19655",Lake Regina,Virginia,IN,+91-9XXXXXX203,2,0
